series,season,episode,episode_code,bool_response,explanation
NA,5,1,NAS05E01,Yes,"The topic of abortion or pregnancy termination is implied in several ways. First, there is a discussion about a corporation (Wholesome Home Goods) that lobbies for abstinence-only education, tries to defund Planned Parenthood, and is referenced in the context of patients coming to the hospital with a ruptured uterus or being suicidal due to consequences of the corporation's agenda. Planned Parenthood is closely associated with reproductive health services, including abortion. Additionally, Max asks how someone would feel walking into a clinic with Wholesome's name if they 'needed an abortion.' These references, while not depicting an abortion or pregnancy termination directly, clearly bring up the topic both explicitly (the word 'abortion' is used) and implicitly (mention of Planned Parenthood and reproductive health consequences)."
NA,5,2,NAS05E02,No,
NA,5,3,NAS05E03,No,
NA,5,4,NAS05E04,No,
NA,5,5,NAS05E05,No,
NA,5,6,NAS05E06,No,
NA,5,7,NAS05E07,Yes,"The episode contains numerous explicit references to abortion and pregnancy termination. The Supreme Court's overturning of Roe v. Wade is discussed, as are the consequences for women with unwanted or dangerous pregnancies. Characters discuss abortion procedures (D&C), the ethics and legality of abortion, attempts to open abortion clinics, and personal stories about having abortions. The topic is central to the episode's plot and dialogue."
NA,5,8,NAS05E08,No,
NA,5,9,NAS05E09,Yes,"The topic of abortion or pregnancy termination is both explicitly and implicitly referenced. A pregnant woman named Olivette comes to the hospital and says, 'I need my baby to be delivered today. Otherwise, I'm gonna kill it.' Later, there is a discussion about whether she can be induced early (at 26 weeks), and the doctors discuss the legalities of terminating a pregnancy at 23 weeks in New York. The episode also explores her options, her inability to safely carry to term due to addiction, and the hospital's response to her request. These are clear references to pregnancy termination and abortion."
NA,5,10,NAS05E10,No,
NA,5,11,NAS05E11,No,
NA,5,12,NAS05E12,No,
NA,5,13,NAS05E13,No,
PP,1,1,PPS01E01,No,
PP,1,2,PPS01E02,No,
PP,1,3,PPS01E03,No,
PP,1,4,PPS01E04,No,
PP,1,5,PPS01E05,Yes,"There are several references to pregnancy and the risk of pregnancy in young teenagers. Specifically, Ruby, a 13-year-old, is revealed to have a late-stage ectopic pregnancy, which is a life-threatening condition requiring emergency surgery. The episode includes discussion about her being pregnant, the dangers involved, and the need for medical intervention. While the episode does not explicitly mention abortion or pregnancy termination, the context of a young teenager with an unwanted and dangerous pregnancy, the emergency surgery, and the discussion around her options and care strongly imply the topic of pregnancy termination. If there is any doubt, the answer should be Yes."
PP,1,6,PPS01E06,No,
PP,1,7,PPS01E07,No,
PP,1,8,PPS01E08,Yes,"The episode includes explicit discussion of the Safe Surrender program, which involves women who have given birth and cannot or do not want to keep their babies. There are scenes where a teenage girl secretly gives birth and surrenders her baby, and the characters discuss the emotional and practical implications of giving up a child. While abortion or pregnancy termination is not directly mentioned, the episode deals with unwanted pregnancy and the options available to women who cannot keep their babies, which implicitly touches on the broader topic of pregnancy termination and reproductive choices."
PP,1,9,PPS01E09,No,
PP,2,1,PPS02E01,Yes,"The episode includes an explicit discussion about a woman who is pregnant with a child conceived specifically to provide cord blood for her sick son. There are multiple references to the pregnancy being 'unwanted' (e.g., 'Did you even consider the fact that this little girl is arriving into a family unwanted?'), and the parents request an early induction or C-section at six months, risking the baby's health to save their son. The ethical debate centers around the value of the fetus/baby, the reasons for the pregnancy, and the parents' willingness to risk or endanger the pregnancy for another child. These are strong implicit references to pregnancy termination, unwanted pregnancy, and related ethical issues."
PP,2,2,PPS02E02,Yes,"There is an explicit discussion about a young woman, Lisa, requesting a tubal ligation (having her tubes tied) so that she and her partner (who is also her biological brother) can continue to have a sexual relationship without the risk of pregnancy. The conversation includes her asking the doctor to 'tie my tubes' so she 'never has to think about this again,' and the doctors debating whether to perform sterilization. This is a clear reference to permanent pregnancy prevention and, by extension, pregnancy termination options. Additionally, the episode discusses options such as sperm donation and adoption in the context of avoiding pregnancy. These conversations directly and indirectly address the topic of pregnancy termination and unwanted pregnancy."
PP,2,3,PPS02E03,No,
PP,2,4,PPS02E04,No,
PP,2,5,PPS02E05,No,
PP,2,6,PPS02E06,Yes,"The topic of abortion or pregnancy termination is implied in the conversation with Laura, who learns her baby has DiGeorge syndrome. The doctor says, 'Parents in your situation, about half of them decide to go through with the pregnancy. The other half decide...' and Laura reacts with 'Oh, God, no. End the pregnancy?' This directly references the option of terminating the pregnancy due to the diagnosis, making abortion/pregnancy termination an explicit topic in the episode."
PP,2,7,PPS02E07,No,
PP,2,8,PPS02E08,Yes,"The topic of abortion and pregnancy termination is explicitly mentioned and discussed multiple times in the subtitles. There is a patient (Renee Olsen) who comes to the clinic seeking an abortion (referred to as 'termination'), and the characters debate the ethics and logistics of providing abortion services at their practice. The word 'abortion' is used directly, and there are conversations about choice, personal beliefs, and the impact on the clinic. Additionally, there are implicit references to unwanted pregnancy and the process of seeking a procedure."
PP,2,9,PPS02E09,Yes,"The topic of abortion or pregnancy termination is implied in several places. For example, Judy, a pregnant student, discusses her struggles with the idea of raising a child, her consideration of adoption, and says 'I really thought I couldn't have this baby, but now...' which suggests she may have considered not continuing the pregnancy. The dialogue about options, adoption, and the difficulty of deciding what to do about an unplanned pregnancy all implicitly reference abortion or pregnancy termination as a possible option, even if not stated outright. Additionally, the phrase 'I really thought I couldn't have this baby' is a common euphemism for considering termination. Given the instruction to answer Yes if there is any doubt, the answer is Yes."
PP,2,10,PPS02E10,No,
PP,2,11,PPS02E11,No,
PP,2,12,PPS02E12,No,
PP,2,13,PPS02E13,No,
PP,2,14,PPS02E14,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned in the subtitles. Violet says, 'I lay there panicked. That I'm gonna wait too long. I'm gonna wait too long. And then it'll be too late to have an abortion, and I will just be stuck. And I'll never be free ever again.' This is a direct reference to abortion and the anxiety around the time window for terminating a pregnancy."
PP,2,15,PPS02E15,Yes,"The subtitles explicitly mention pregnancy, with Violet discovering she is pregnant and discussing it with others. There are also implicit references to 'options' and the decision of whether to keep the baby, as seen when Sheldon asks 'So I take it that you're gonna keep it?' and Violet replies 'Yes. I'm gonna keep it.' The discussion of whether to keep the pregnancy, panic attacks, and secrecy all suggest that the topic of pregnancy termination or abortion is at least implied as a possible consideration, even if not directly stated."
PP,2,16,PPS02E16,No,
PP,2,17,PPS02E17,No,
PP,2,18,PPS02E18,Yes,"The subtitles contain multiple references to pregnancy, paternity tests, and discussions about options regarding a pregnancy. Specifically, Violet is pregnant and unsure of the father's identity, and there are conversations about paternity testing (CVS, amnio). There are also discussions about a patient with repeated miscarriages and concerns about losing another pregnancy. While abortion or pregnancy termination is not explicitly mentioned, the context of discussing options, genetic testing, and the emotional distress around unwanted or complicated pregnancies implies that the topic of pregnancy termination could be present or considered, especially given the guideline to answer 'Yes' if there is any doubt."
PP,2,19,PPS02E19,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned and discussed in the case of Katie, whose fetus has died and who needs a D and C (dilation and curettage) to remove the fetal tissue. The medical team discusses the risks of waiting, the need for the procedure, and the ethical and legal aspects of performing it against her will due to her mental state. This is a clear reference to pregnancy termination, even though it is due to fetal demise rather than elective abortion."
PP,2,20,PPS02E20,Yes,"The topic of abortion is explicitly mentioned in the subtitles. There is a storyline involving a 12-year-old girl, Sarah, who is pregnant. Her mother says, 'She's having an abortion,' and there are discussions about 'taking care of it' and whether the girl wants to keep the baby. These are clear references to pregnancy termination and abortion."
PP,2,21,PPS02E21,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned when Addison tells Janine, whose pregnancy is endangering her life due to heart failure, that she needs to consider a termination. The dialogue includes a discussion of the risks to both mother and baby, and the medical recommendation to terminate the pregnancy to save the mother's life. Janine refuses, but the conversation is a clear and direct reference to pregnancy termination."
PP,2,22,PPS02E22,Yes,"The topic of abortion or pregnancy termination is both explicitly and implicitly referenced. Explicitly, there is a discussion about whether a woman should 'terminate' a pregnancy after an embryo mix-up ('I suppose they could decide to terminate, start over.' 'No, this is Amelia's last embryo...'). There is also a direct confrontation where one character says, 'What? You want me to kill the baby? I can't do that. You can't do that.' and 'I will not end this pregnancy.' These are clear references to the option of abortion or pregnancy termination. Additionally, there are multiple discussions about miscarriages and pregnancy loss, but the explicit references to 'terminate,' 'end this pregnancy,' and 'kill the baby' make it clear that abortion is a topic in this episode."
